RPIdDate,RPId,TDValve
2017-06-11,0.9653320312499998,193.45478706537705
2017-06-12,0.9653320312499998,194.32783769184238
2017-06-13,0.9653320312499998,194.85024934734787
2017-06-14,0.9653320312499998,194.07369535354158
2017-06-15,0.9653320312499998,194.87748459474074
2017-06-16,0.9653320312499998,196.0336604757006
2017-06-17,0.9653320312499998,193.75022510511903
2017-06-18,0.9653320312499998,192.88897177835074
2017-06-19,0.9653320312499998,195.3752418788523
2017-06-20,0.9653320312499998,196.6229758896995
2017-06-21,0.9653320312499998,195.50561881554685
2017-06-22,0.9653320312499998,196.34922500161323
2017-06-23,0.9653320312499998,193.72554170252215
2017-06-24,0.9653320312499998,192.69788649977693
2017-06-25,0.9653320312499998,193.26524775373326
2017-06-26,0.9653320312499998,196.14073624010965
