,Date,Id,SPId,TD1,TD2,DT1,DT2,PR1,PR2
118,2016-10-18,3902,5,189.8647918701172,142.14285278320312,153.40170288085938,99.57142639160156,191.97268676757812,140.365234375
119,2016-10-19,3903,5,190.47035217285156,141.85714721679688,153.33627319335938,99.42857360839844,191.90882873535156,140.16424560546875
120,2016-10-20,3904,5,190.03543090820312,141.57142639160156,154.6399383544922,99.28571319580078,191.6292724609375,141.050048828125
121,2016-10-21,3905,5,189.7335205078125,141.2857208251953,154.5159912109375,99.14286041259766,190.5674285888672,142.23992919921875
122,2016-10-22,3906,5,189.52227783203125,141.0,154.43356323242188,99.0,192.52777099609375,143.41812133789062
123,2016-10-23,3907,5,190.24107360839844,141.0,154.29676818847656,98.94444274902344,192.35711669921875,142.68650817871094
124,2016-10-24,3908,5,190.95985412597656,141.0,154.15997314453125,98.88888549804688,192.1864776611328,141.9548797607422
125,2016-10-25,3909,5,191.67864990234375,141.0,154.02317810058594,98.83333587646484,192.01583862304688,141.2232666015625
126,2016-10-26,3910,5,192.39744567871094,141.0,153.88638305664062,98.77777862548828,191.84519958496094,140.4916534423828
127,2016-10-27,3911,5,189.41233825683594,141.0,154.2886199951172,98.72222137451172,186.84271240234375,144.4997100830078
128,2016-10-28,3912,5,191.68637084960938,141.0,155.0603790283203,98.66666412353516,187.86834716796875,143.20816040039062
129,2016-10-29,3913,5,187.5946807861328,141.0,152.96791076660156,98.61111450195312,188.33843994140625,142.37564086914062
130,2016-10-30,3914,5,188.60867309570312,141.0,153.5048065185547,98.55555725097656,188.8212890625,142.48411560058594
131,2016-10-31,3915,5,189.62265014648438,141.0,154.04171752929688,98.5,189.30413818359375,142.5926055908203
132,2016-11-01,3916,5,190.6366424560547,141.0,154.57861328125,98.44444274902344,189.78697204589844,142.7010955810547
133,2016-11-02,3917,5,191.650634765625,141.0,155.1155242919922,98.38888549804688,190.2698211669922,142.8095703125
134,2016-11-03,3918,5,192.66461181640625,141.0,155.65243530273438,98.33333587646484,190.75267028808594,142.91806030273438
135,2016-11-04,3919,5,193.67860412597656,141.0,156.1893310546875,98.27777862548828,191.23550415039062,143.02655029296875
136,2016-11-05,3920,5,194.6925811767578,141.0,156.7262420654297,98.22222137451172,191.71835327148438,143.13502502441406
137,2016-11-06,3921,5,195.18919372558594,141.0,155.72088623046875,98.16666412353516,191.6084442138672,141.5178680419922
138,2016-11-07,3922,5,192.4666290283203,141.0,155.52197265625,98.11111450195312,191.54348754882812,142.37522888183594
139,2016-11-08,3923,5,194.0006561279297,141.0,155.2344207763672,98.05555725097656,190.92709350585938,142.52294921875
140,2016-11-09,3924,5,187.19032287597656,141.0,153.62351989746094,98.0,189.74951171875,143.89501953125
141,2016-11-10,3925,5,193.01527404785156,141.7142791748047,156.15170288085938,98.14286041259766,191.09356689453125,142.74029541015625
142,2016-11-11,3926,5,198.84022521972656,142.42857360839844,158.67987060546875,98.28571319580078,192.43760681152344,141.5855712890625
143,2016-11-12,3927,5,204.6651611328125,143.14285278320312,161.2080535888672,98.42857360839844,193.78164672851562,140.43084716796875
144,2016-11-13,3928,5,195.63870239257812,143.85714721679688,159.28195190429688,98.57142639160156,193.1763153076172,140.86651611328125
145,2016-11-14,3929,5,199.0745391845703,144.57142639160156,157.1590576171875,98.71428680419922,191.43276977539062,138.9381561279297
146,2016-11-15,3930,5,195.54896545410156,145.2857208251953,155.5552215576172,98.85713958740234,191.7085723876953,140.1771240234375
147,2016-11-16,3931,5,193.9329376220703,146.0,155.8056182861328,99.0,192.91893005371094,141.2825469970703
148,2016-11-17,3932,5,197.2885284423828,146.14285278320312,156.33364868164062,98.85713958740234,192.28097534179688,140.76068115234375
149,2016-11-18,3933,5,200.64413452148438,146.2857208251953,156.86167907714844,98.71428680419922,191.64300537109375,140.23883056640625
150,2016-11-19,3934,5,203.99974060058594,146.42857360839844,157.3896942138672,98.57142639160156,191.0050506591797,139.7169647216797
151,2016-11-20,3935,5,191.65988159179688,146.57142639160156,154.58567810058594,98.42857360839844,183.4341278076172,142.27723693847656
152,2016-11-21,3936,5,198.44253540039062,146.7142791748047,156.69247436523438,98.28571319580078,192.8098907470703,140.7226104736328
153,2016-11-22,3937,5,197.36724853515625,146.85714721679688,156.3277587890625,98.14286041259766,191.98590087890625,138.81765747070312
154,2016-11-23,3938,5,193.0457000732422,147.0,155.68130493164062,98.0,193.52505493164062,140.46539306640625
155,2016-11-24,3939,5,194.38963317871094,146.2857208251953,155.1319122314453,98.0,193.26815795898438,140.81802368164062
156,2016-11-25,3940,5,195.7335662841797,145.57142639160156,154.58250427246094,98.0,193.01126098632812,141.170654296875
157,2016-11-26,3941,5,197.0775146484375,144.85714721679688,154.03309631347656,98.0,192.75436401367188,141.52330017089844
158,2016-11-27,3942,5,194.58657836914062,144.14285278320312,156.9146728515625,98.0,193.11572265625,141.0927734375
159,2016-11-28,3943,5,195.10244750976562,143.42857360839844,155.7031707763672,98.0,191.76361083984375,141.5712127685547
160,2016-11-29,3944,5,195.806396484375,142.7142791748047,155.39593505859375,98.0,191.93209838867188,139.82533264160156
161,2016-11-30,3945,5,190.9973907470703,142.0,154.5788116455078,98.0,190.41815185546875,142.15924072265625
162,2016-12-01,3946,5,194.56040954589844,142.42857360839844,155.30050659179688,98.14286041259766,190.92860412597656,141.7320556640625
163,2016-12-02,3947,5,198.12342834472656,142.85714721679688,156.02220153808594,98.28571319580078,191.43905639648438,141.3048858642578
164,2016-12-03,3948,5,201.6864471435547,143.2857208251953,156.743896484375,98.42857360839844,191.9495086669922,140.87771606445312
165,2016-12-04,3949,5,196.03167724609375,143.7142791748047,155.52178955078125,98.57142639160156,192.05860900878906,141.27578735351562
166,2016-12-05,3950,5,194.73822021484375,144.14285278320312,155.08425903320312,98.71428680419922,191.4132537841797,141.27537536621094
167,2016-12-06,3951,5,191.9759063720703,144.57142639160156,154.91282653808594,98.85713958740234,192.22378540039062,140.49176025390625
168,2016-12-07,3952,5,190.5743865966797,145.0,153.6954803466797,99.0,190.0215606689453,141.093505859375
169,2016-12-08,3953,5,195.32333374023438,144.7142791748047,155.10159301757812,98.85713958740234,191.0330810546875,141.4680938720703
170,2016-12-09,3954,5,200.07228088378906,144.42857360839844,156.50770568847656,98.71428680419922,192.0446014404297,141.84268188476562
171,2016-12-10,3955,5,204.82122802734375,144.14285278320312,157.91380310058594,98.57142639160156,193.05612182617188,142.21726989746094
172,2016-12-11,3956,5,197.4779510498047,143.85714721679688,156.5038604736328,98.42857360839844,192.62696838378906,141.09373474121094
173,2016-12-12,3957,5,189.16697692871094,143.57142639160156,154.0599365234375,98.28571319580078,189.34019470214844,140.42864990234375
174,2016-12-13,3958,5,194.4799346923828,143.2857208251953,156.27171325683594,98.14286041259766,189.4573516845703,141.8070831298828
175,2016-12-14,3959,5,196.302734375,143.0,154.9739227294922,98.0,191.92311096191406,139.88893127441406
176,2016-12-15,3960,5,197.3127899169922,143.14285278320312,155.73294067382812,98.0,192.50433349609375,140.42501831054688
177,2016-12-16,3961,5,198.32284545898438,143.2857208251953,156.49195861816406,98.0,193.0855712890625,140.96109008789062
178,2016-12-17,3962,5,199.33290100097656,143.42857360839844,157.2509765625,98.0,193.6667938232422,141.49716186523438
179,2016-12-18,3963,5,195.76531982421875,143.57142639160156,156.70465087890625,98.0,190.62310791015625,141.16714477539062
180,2016-12-19,3964,5,198.24742126464844,143.7142791748047,156.85513305664062,98.0,191.43942260742188,141.28887939453125
181,2016-12-20,3965,5,195.3250274658203,143.85714721679688,155.91201782226562,98.0,190.5576171875,141.34115600585938
182,2016-12-21,3966,5,191.09014892578125,144.0,156.1383514404297,98.0,188.975830078125,140.9237823486328
183,2016-12-22,3967,5,191.5273895263672,143.2857208251953,155.65513610839844,97.85713958740234,189.32290649414062,140.6708984375
184,2016-12-23,3968,5,191.96461486816406,142.57142639160156,155.17193603515625,97.71428680419922,189.6699981689453,140.41799926757812
185,2016-12-24,3969,5,192.40185546875,141.85714721679688,154.68873596191406,97.57142639160156,190.01708984375,140.1651153564453
186,2016-12-25,3970,5,195.1954803466797,141.14285278320312,156.096923828125,97.42857360839844,191.23269653320312,140.3390350341797
187,2016-12-26,3971,5,194.3991241455078,140.42857360839844,156.55184936523438,97.28571319580078,191.73660278320312,142.07078552246094
188,2016-12-27,3972,5,200.4197998046875,139.7142791748047,160.00401306152344,97.14286041259766,192.78565979003906,141.9481964111328
189,2016-12-28,3973,5,203.57411193847656,139.0,166.23077392578125,97.0,190.9076385498047,141.1865997314453
190,2016-12-29,3974,5,196.60020446777344,138.7142791748047,159.09912109375,97.0,190.57546997070312,141.7425079345703
191,2016-12-30,3975,5,189.6262969970703,138.42857360839844,151.9674835205078,97.0,190.24330139160156,142.2984161376953
192,2016-12-31,3976,5,196.34564208984375,138.14285278320312,156.5425567626953,97.0,191.4928741455078,141.8614959716797
193,2017-01-01,3977,5,194.81182861328125,137.85714721679688,156.9063262939453,97.0,189.6378631591797,141.22628784179688
194,2017-01-02,3978,5,195.62496948242188,137.57142639160156,156.6280975341797,97.0,191.40951538085938,142.2399444580078
195,2017-01-03,3979,5,190.29959106445312,137.2857208251953,157.66647338867188,97.0,192.4386444091797,142.42098999023438
196,2017-01-04,3980,5,193.79161071777344,137.0,157.51385498046875,97.0,192.39065551757812,141.76171875
197,2017-01-05,3981,5,197.28363037109375,136.42857360839844,157.36123657226562,97.14286041259766,192.34266662597656,141.1024627685547
198,2017-01-06,3982,5,192.6050262451172,135.85714721679688,155.19810485839844,97.28571319580078,190.14378356933594,142.35536193847656
199,2017-01-07,3983,5,192.49215698242188,135.2857208251953,154.1907958984375,97.42857360839844,190.22271728515625,140.96832275390625
200,2017-01-08,3984,5,195.73487854003906,134.7142791748047,156.13186645507812,97.57142639160156,191.82408142089844,141.1945343017578
201,2017-01-09,3985,5,191.71524047851562,134.14285278320312,155.56222534179688,97.71428680419922,186.9336700439453,140.730712890625
202,2017-01-10,3986,5,184.1988525390625,133.57142639160156,156.68698120117188,97.85713958740234,190.74407958984375,144.7772674560547
203,2017-01-11,3987,5,188.6299285888672,133.0,156.29727172851562,98.0,191.28150939941406,143.28237915039062
204,2017-01-12,3988,5,193.06101989746094,133.57142639160156,155.90757751464844,98.0,191.81895446777344,141.78749084472656
205,2017-01-13,3989,5,197.49209594726562,134.14285278320312,155.5178680419922,98.0,192.35638427734375,140.29258728027344
206,2017-01-14,3990,5,192.9840087890625,134.7142791748047,157.14068603515625,98.0,192.22128295898438,138.60841369628906
207,2017-01-15,3991,5,194.88455200195312,135.2857208251953,156.52130126953125,98.0,191.69091796875,140.7528076171875
208,2017-01-16,3992,5,191.53915405273438,135.85714721679688,155.6600341796875,98.0,190.9247589111328,141.49609375
209,2017-01-17,3993,5,189.05999755859375,136.42857360839844,156.52308654785156,98.0,191.0324249267578,142.15106201171875
210,2017-01-18,3994,5,192.6791229248047,137.0,158.7257843017578,98.0,191.9391326904297,141.21583557128906
211,2017-01-19,3995,5,196.29824829101562,136.7142791748047,160.92849731445312,98.0,192.8458251953125,140.28060913085938
212,2017-01-20,3996,5,199.9173583984375,136.42857360839844,163.13121032714844,98.0,193.7525177001953,139.34539794921875
213,2017-01-21,3997,5,199.2521514892578,136.14285278320312,163.85833740234375,98.0,193.02474975585938,138.66786193847656
214,2017-01-22,3998,5,193.85166931152344,135.85714721679688,156.73211669921875,98.0,193.25650024414062,139.64744567871094
215,2017-01-23,3999,5,191.45672607421875,135.57142639160156,156.94935607910156,98.0,191.91156005859375,141.2670135498047
216,2017-01-24,4000,5,189.7651824951172,135.2857208251953,154.74859619140625,98.0,190.31869506835938,141.6861114501953
217,2017-01-25,4001,5,191.82020568847656,135.0,155.9590301513672,98.0,191.1666259765625,141.97471618652344
218,2017-01-26,4002,5,193.87522888183594,135.57142639160156,157.16946411132812,98.0,192.01455688476562,142.26333618164062
219,2017-01-27,4003,5,193.78244018554688,136.14285278320312,156.83680725097656,98.0,189.7439422607422,141.5309600830078
220,2017-01-28,4004,5,191.7694091796875,136.7142791748047,155.89356994628906,98.0,191.70046997070312,140.46066284179688
221,2017-01-29,4005,5,194.45114135742188,137.2857208251953,156.972900390625,98.0,191.84640502929688,140.6335906982422
222,2017-01-30,4006,5,192.0985870361328,137.85714721679688,155.90475463867188,98.0,189.48175048828125,139.46055603027344
223,2017-01-31,4007,5,188.51528930664062,138.42857360839844,156.6035614013672,98.0,192.19863891601562,141.67971801757812
224,2017-02-01,4008,5,190.0659942626953,139.0,156.81063842773438,98.0,191.8704833984375,141.38392639160156
225,2017-02-02,4009,5,191.61669921875,139.7142791748047,157.01773071289062,98.71428680419922,191.54232788085938,141.088134765625
226,2017-02-03,4010,5,193.16738891601562,140.42857360839844,157.2248077392578,99.42857360839844,191.21417236328125,140.79234313964844
227,2017-02-04,4011,5,192.5581817626953,141.14285278320312,159.11724853515625,100.14286041259766,190.56396484375,142.3669891357422
228,2017-02-05,4012,5,190.079345703125,141.85714721679688,156.23236083984375,100.85713958740234,183.27577209472656,143.91075134277344
229,2017-02-06,4013,5,196.46803283691406,142.57142639160156,160.27003479003906,101.57142639160156,189.1259002685547,141.34481811523438
230,2017-02-07,4014,5,192.90829467773438,143.2857208251953,157.63800048828125,102.28571319580078,187.8134002685547,140.33082580566406
231,2017-02-08,4015,5,194.3843994140625,144.0,157.37693786621094,103.0,188.76971435546875,140.30897521972656
232,2017-02-09,4016,5,195.86050415039062,141.7142791748047,157.11585998535156,101.71428680419922,189.72601318359375,140.287109375
233,2017-02-10,4017,5,197.3366241455078,139.42857360839844,156.85479736328125,100.42857360839844,190.6823272705078,140.2652587890625
