Date,TD1,TD2,DT1,DT2,PR1,PR2
8/12/2016,195.32333,144.7142857,155.1015945,98.85714286,191.0330744,141.4680871
9/12/2016,200.07228,144.4285714,156.5077022,98.71428571,192.0445955,141.8426754
10/12/2016,204.82123,144.1428571,157.91381,98.57142857,193.0561165,142.2172637
11/12/2016,197.4779543,143.8571429,156.5038614,98.42857143,192.6269625,141.0937283
12/12/2016,189.16698,143.5714286,154.05994,98.28571429,189.3401942,140.4286423
13/12/2016,194.4799333,143.2857143,156.27171,98.14285714,189.4573463,141.8070893
14/12/2016,196.3027386,143,154.9739186,98,191.9231068,139.8889378
15/12/2016,197.3127946,143.1428571,155.7329391,98,192.5043366,140.4250107
16/12/2016,198.3228507,143.2857143,156.4919595,98,193.0855663,140.9610837
17/12/2016,199.3329067,143.4285714,157.25098,98,193.6667961,141.4971566
18/12/2016,195.7653167,143.5714286,156.7046434,98,190.6231068,141.1671381
19/12/2016,198.2474233,143.7142857,156.8551366,98,191.4394175,141.2888865
20/12/2016,195.325033,143.8571429,155.912019,98,190.5576117,141.3411554
21/12/2016,191.090145,144,156.138345,98,188.9758252,140.923789
22/12/2016,191.5273833,143.2857143,155.65514,97.85714286,189.3229126,140.6708978
23/12/2016,191.9646217,142.5714286,155.171935,97.71428571,189.67,140.4180067
24/12/2016,192.40186,141.8571429,154.68873,97.57142857,190.0170874,140.1651155
25/12/2016,195.195476,141.1428571,156.09692,97.42857143,191.232699,140.3390309
26/12/2016,194.3991167,140.4285714,156.5518517,97.28571429,191.7366019,142.0707868
27/12/2016,200.4198043,139.7142857,160.0040186,97.14285714,192.7856588,141.9481914
28/12/2016,203.5741144,139,166.2307722,97,190.9076375,141.1865939
29/12/2016,196.6002089,138.7142857,159.0991244,97,190.5754693,141.7425049
30/12/2016,189.6263033,138.4285714,151.9674766,97,190.243301,142.298416
31/12/2016,196.3456357,138.1428571,156.5425614,97,191.492871,141.8615005
1/1/2017,194.811825,137.8571429,156.906325,97,189.6378641,141.2262898
2/1/2017,195.62497,137.5714286,156.62809,97,191.4095145,142.239939
3/1/2017,190.29959,137.2857143,157.66648,97,192.4386408,142.420986
4/1/2017,193.79161,137,157.51386,97,192.3906554,141.761724
5/1/2017,197.28363,136.4285714,157.36124,97.14285714,192.3426699,141.102462
6/1/2017,192.6050225,135.8571429,155.198105,97.28571429,190.1437864,142.3553637
7/1/2017,192.4921567,135.2857143,154.1908034,97.42857143,190.2227184,140.9683284
8/1/2017,195.734886,134.7142857,156.13186,97.57142857,191.8240777,141.1945411
9/1/2017,191.715236,134.1428571,155.56223,97.71428571,186.9336699,140.7307135
10/1/2017,184.19885,133.5714286,156.68698,97.85714286,190.7440777,144.7772749
11/1/2017,188.6299313,133,156.2972767,98,191.2815146,143.2823813
12/1/2017,193.0610127,133.5714286,155.9075733,98,191.8189514,141.7874876
13/01/2017,197.492094,134.1428571,155.51787,98,192.3563883,140.292594
14/01/2017,192.9840014,134.7142857,157.1406871,98,192.221276,138.6084172
15/01/2017,194.884554,135.2857143,156.521306,98,191.6909126,140.7528017
16/01/2017,191.5391567,135.8571429,155.6600417,98,190.9247573,141.4960908
17/01/2017,189.060005,136.4285714,156.52308,98,191.0324272,142.1510555
18/01/2017,192.6791242,137,158.7257908,98,191.9391262,141.215835
19/01/2017,196.2982433,136.7142857,160.9285017,98,192.8458253,140.2806146
20/01/2017,199.9173625,136.4285714,163.1312125,98,193.7525243,139.3453941
21/01/2017,199.2521486,136.1428571,163.8583386,98,193.0247434,138.6678632
22/01/2017,193.85167,135.8571429,156.732124,98,193.2565049,139.6474528
23/01/2017,191.4567233,135.5714286,156.9493583,98,191.9115534,141.2670127
24/01/2017,189.76518,135.2857143,154.7486025,98,190.3186893,141.686109
25/01/2017,191.820201,135,155.9590313,98,191.1666262,141.9747193
26/01/2017,193.875222,135.5714286,157.16946,98,192.0145631,142.2633295
27/01/2017,193.7824422,136.1428571,156.8368089,98,189.7439482,141.5309646
28/01/2017,191.76941,136.7142857,155.893568,98,191.700466,140.4606641
29/01/2017,194.4511433,137.2857143,156.9729066,98,191.8464077,140.6335874
30/01/2017,192.09859,137.8571429,155.9047525,98,189.4817476,139.4605598
31/01/2017,188.515295,138.4285714,156.603555,98,192.1986408,141.6797246
1/2/2017,190.065995,139,156.8106408,98,191.8704855,141.3839283
2/2/2017,191.616695,139.7142857,157.0177267,98.71428571,191.5423301,141.088132
3/2/2017,193.167395,140.4285714,157.2248125,99.42857143,191.2141748,140.7923357
4/2/2017,192.5581809,141.1428571,159.1172427,100.1428571,190.5639718,142.3669919
5/2/2017,190.079346,141.8571429,156.232368,100.8571429,183.275767,143.9107517
6/2/2017,196.4680388,142.5714286,160.2700313,101.5714286,189.1258981,141.34482
7/2/2017,192.9082933,143.2857143,157.6380066,102.2857143,187.8133981,140.3308283
8/2/2017,194.3844022,144,157.3769361,103,188.7697088,140.3089725
9/2/2017,195.8605111,141.7142857,157.1158655,101.7142857,189.7260194,140.2871168
10/2/2017,197.33662,139.4285714,156.854795,100.4285714,190.6823301,140.265261
11/2/2017,188.9019867,137.1428571,154.7770634,99.14285714,191.663301,142.448276
12/2/2017,188.74327,134.8571429,154.4399986,97.85714286,188.5233287,140.9525024
13/02/2017,184.9717375,132.5714286,153.038405,96.57142857,190.051165,142.067504
14/02/2017,183.36854,130.2857143,153.95068,95.28571429,190.644466,143.6923455
15/02/2017,186.1038567,128,154.017415,94,190.6501942,142.5480789
16/02/2017,188.8391733,148,154.08415,107,190.6559223,141.4038124
17/02/2017,191.57449,146.3846154,154.150885,106.0769231,190.6616505,140.2595458
18/02/2017,188.1972967,144.7692308,153.49331,105.1538462,191.9699029,142.0331869
19/02/2017,186.6687471,143.1538462,153.8926228,104.2307692,191.360638,142.6215375
20/02/2017,191.8519988,141.5384615,158.4008438,103.3076923,189.7218932,141.9811024
21/02/2017,190.436495,139.9230769,160.8630775,102.3846154,189.1147573,142.7165891
22/02/2017,189.3334989,138.3076923,158.1589428,101.4615385,189.4406473,141.9749075
23/02/2017,188.2305028,136.6923077,155.4548081,100.5384615,189.7665372,141.2332258
24/02/2017,187.1275067,135.0769231,152.7506734,99.61538462,190.0924272,140.4915442
25/02/2017,186.5425617,133.4615385,155.1807634,98.69230769,191.3364077,142.2454986
26/02/2017,185.30946,131.8461538,154.16149,97.76923077,190.8306408,141.1757775
27/02/2017,184.559045,130.2307692,153.889175,96.84615385,190.3886408,142.9400669
28/02/2017,182.809105,128.6153846,155.01261,95.92307692,190.277767,143.8656364
1/3/2017,184.9303567,127,154.8518667,95,190.5391586,142.9800643
2/3/2017,187.0516083,127,154.6911233,94.85714286,190.8005502,142.0944923
3/3/2017,189.17286,127,154.53038,94.71428571,191.0619418,141.2089202
4/3/2017,183.15359,127,154.1253725,94.57142857,189.3170388,141.7290844
5/3/2017,188.01828,127,153.928686,94.42857143,190.9417864,141.4295538
6/3/2017,185.0350438,127,153.8854063,94.28571429,190.1267476,142.6774576
7/3/2017,184.9202137,127,153.8794155,94.14285714,189.8717779,142.5975416
8/3/2017,184.8053837,127,153.8734247,94,189.6168083,142.5176256
9/3/2017,184.6905536,126.9,153.8674339,94.3,189.3618386,142.4377095
10/3/2017,184.5757236,126.8,153.8614432,94.6,189.1068689,142.3577935
11/3/2017,184.4608935,126.7,153.8554524,94.9,188.8518993,142.2778775
12/3/2017,184.3460634,126.6,153.8494616,95.2,188.5969296,142.1979615
13/03/2017,184.2312334,126.5,153.8434708,95.5,188.34196,142.1180454
14/03/2017,184.1164033,126.4,153.83748,95.8,188.0869903,142.0381294
15/03/2017,184.6934973,126.3,154.5968264,96.1,192.3209179,141.6322976
16/03/2017,181.8324071,126.2,152.8702242,96.4,189.5806935,141.8680821
17/03/2017,179.814675,126.1,153.8363325,96.7,190.9258252,141.915251
18/03/2017,181.2861263,126,154.0023236,97,191.025631,142.0088743
19/03/2017,182.7575775,125.4285714,154.1683146,96.71428571,191.1254369,142.1024977
20/03/2017,184.2290288,124.8571429,154.3343057,96.42857143,191.2252427,142.196121
21/03/2017,185.70048,124.2857143,154.5002967,96.14285714,191.3250485,142.2897443
22/03/2017,181.2588925,123.7142857,153.120855,95.85714286,189.6550485,140.933066
23/03/2017,183.4930357,123.1428571,154.9444671,95.57142857,191.2321498,141.0452821
24/03/2017,177.17063,122.5714286,152.06235,95.28571429,188.8814563,141.7373048
25/03/2017,179.5680825,122,152.44806,95,189.6300728,141.0859998
26/03/2017,181.965535,123.4285714,152.83377,95.28571429,190.3786893,140.4346948
27/03/2017,184.3629875,124.8571429,153.21948,95.57142857,191.1273058,139.7833898
28/03/2017,186.76044,126.2857143,153.60519,95.85714286,191.8759223,139.1320848
29/03/2017,181.07634,127.7142857,153.4314825,96.14285714,191.3015534,140.9349393
30/03/2017,183.753662,129.1428571,154.986314,96.42857143,186.8584078,144.4590203
31/03/2017,177.476855,130.5714286,154.83007,96.71428571,190.164466,140.5885759
1/4/2017,177.587265,132,154.4333113,97,189.6970631,140.4627744
2/4/2017,177.697675,131,154.0365525,96.90909091,189.2296602,140.336973
3/4/2017,177.808085,130,153.6397938,96.81818182,188.7622573,140.2111716
4/4/2017,177.918495,129,153.243035,96.72727273,188.2948544,140.0853701
5/4/2017,178.8761588,128,152.3310238,96.63636364,181.5988835,142.8051715
6/4/2017,181.8096986,127,153.9187072,96.54545455,189.7062691,141.2820769
7/4/2017,179.0377843,126,153.73167,96.45454545,190.414785,141.0900985
8/4/2017,177.1922233,125,153.3935316,96.36363636,189.4097087,142.435697
9/4/2017,177.85667,124,153.506075,96.27272727,188.241699,141.5736044
10/4/2017,181.4069267,123,154.4185045,96.18181818,189.7798058,142.6165326
11/4/2017,177.1294117,122,154.2120717,96.09090909,190.4994175,140.463493
12/4/2017,177.2938743,121,154.0628415,96,190.390319,140.4058017
13/04/2017,177.4583369,121.6,153.9136112,96.3,190.2812206,140.3481103
14/04/2017,177.6227995,122.2,153.764381,96.6,190.1721221,140.290419
15/04/2017,177.7872622,122.8,153.6151507,96.9,190.0630236,140.2327277
16/04/2017,177.9517248,123.4,153.4659205,97.2,189.9539251,140.1750364
17/04/2017,178.1161874,124,153.3166902,97.5,189.8448267,140.117345
18/04/2017,178.28065,124.6,153.16746,97.8,189.7357282,140.0596537
19/04/2017,176.029685,125.2,153.18317,98.1,189.7115534,141.9488657
20/04/2017,176.1592425,125.8,152.8303425,98.4,188.9140777,142.6434425
21/04/2017,174.1084875,126.4,154.0424425,98.7,190.970534,141.3813141
22/04/2017,177.2008131,127,156.1259531,99,191.4464927,141.150271
23/04/2017,180.2931388,128.4285714,158.2094638,100.5714286,191.9224514,140.9192278
24/04/2017,183.3854644,129.8571429,160.2929744,102.1428571,192.3984102,140.6881847
25/04/2017,186.47779,131.2857143,162.376485,103.7142857,192.8743689,140.4571415
26/04/2017,180.91629,132.7142857,158.5377214,105.2857143,190.2853814,140.6525464
27/04/2017,180.970638,134.1428571,160.679154,106.8571429,191.0885825,141.9893097
28/04/2017,184.357838,135.5714286,163.66749,108.4285714,193.0645049,141.404392
29/04/2017,183.8596083,137,162.3168089,110,192.8182927,141.598252
30/04/2017,183.3613786,136,160.9661279,108.9285714,192.5720805,141.792112
1/5/2017,182.8631489,135,159.6154468,107.8571429,192.3258683,141.985972
2/5/2017,182.3649191,134,158.2647657,106.7857143,192.079656,142.1798319
3/5/2017,181.8666894,133,156.9140846,105.7142857,191.8334438,142.3736919
4/5/2017,181.3684597,132,155.5634036,104.6428571,191.5872316,142.5675519
5/5/2017,180.87023,131,154.2127225,103.5714286,191.3410194,142.7614119
6/5/2017,176.0481733,130,152.7851411,102.5,187.2200647,141.9398801
7/5/2017,172.4647913,129,152.2039251,101.4285714,186.2263107,144.7858423
8/5/2017,175.91927,128,153.7808775,100.3571429,187.2830097,145.8929169
9/5/2017,172.010329,127,151.982658,99.28571429,188.9054563,142.1306297
10/5/2017,176.2519825,126,153.1434225,98.21428571,189.7613592,141.8318332
11/5/2017,176.36682,125,152.254715,97.14285714,190.836699,139.1347149
12/5/2017,175.00456,124,152.56224,96.07142857,188.6128155,141.2925333
13/05/2017,175.113992,123,152.610103,95,189.302767,141.1229128
14/05/2017,175.223424,123.1428571,152.657966,95.14285714,189.9927185,140.9532924
15/05/2017,175.332856,123.2857143,152.705829,95.28571429,190.6826699,140.7836719
16/05/2017,175.442288,123.4285714,152.753692,95.42857143,191.3726214,140.6140514
17/05/2017,172.84633,123.5714286,152.932575,95.57142857,191.0574757,141.234707
18/05/2017,175.45848,123.7142857,154.1381313,95.71428571,192.1454126,141.5936125
19/05/2017,169.7360967,123.8571429,151.68089,95.85714286,190.0238835,140.5431918
20/05/2017,171.0485506,124,152.0510644,96,188.6679976,141.3669399
21/05/2017,172.3610046,122.7142857,152.4212388,95.71428571,187.3121117,142.1906879
22/05/2017,173.6734586,121.4285714,152.7914131,95.42857143,185.9562257,143.014436
23/05/2017,174.9859125,120.1428571,153.1615875,95.14285714,184.6003398,143.8381841
24/05/2017,171.037506,118.8571429,151.77223,94.85714286,188.0616699,143.0355422
25/05/2017,174.82868,117.5714286,153.156872,94.57142857,186.4123107,145.5285152
26/05/2017,174.886626,116.2857143,153.1322976,94.28571429,187.4365282,144.8320835
27/05/2017,174.944572,116.7272727,153.1077232,96.63636364,188.4607457,144.1356518
28/05/2017,175.002518,117.6363636,153.0831488,97.18181818,189.4849631,143.43922
29/05/2017,175.060464,118.5454545,153.0585744,97.72727273,190.5091806,142.7427883
30/05/2017,175.11841,119.4545455,153.034,98.27272727,191.5333981,142.0463566
31/05/2017,172.95135,120.3636364,152.5432667,98.81818182,188.7545631,144.0952241
1/6/2017,169.12955,121.2727273,151.581435,99.36363636,186.4939806,141.8657152
2/6/2017,173.247046,122.1818182,152.3864641,99.90909091,188.181498,141.0914157
3/6/2017,180.2323586,123.0909091,153.8811315,100.4545455,191.2125104,140.5732249
4/6/2017,173.8143756,124,152.8874289,101,186.2868608,142.7013598
5/6/2017,174.3882,123.1428571,153.35395,100.5714286,191.2966019,142.4628303
6/6/2017,174.9366387,122.2857143,153.5914627,100.1428571,190.8590291,142.1759434
7/6/2017,175.4850773,121.4285714,153.8289753,99.71428571,190.4214563,141.8890565
8/6/2017,176.033516,120.5714286,154.066488,99.28571429,189.9838835,141.6021696
