,Date,Id,BatchId,TD1,TS1,TD2,TS2,PD1,PD2,DT1,DT2,PR1,PR2
18,2017-03-04,,,174.25275421142578,24.54786777496338,124.50662994384766,28.367928504943848,2.305331587791443,8.244335174560547,149.70488739013672,96.13870620727539,194.29116821289062,139.03313446044922
19,2017-03-05,,,173.41066360473633,26.390063762664795,125.17598342895508,29.629629611968994,2.3016807436943054,8.256340980529785,147.02060317993164,95.54635810852051,194.07849884033203,139.36529922485352
20,2017-03-06,10.0,4.0,172.56857299804688,28.23225975036621,125.8453369140625,30.89133071899414,2.298029899597168,8.268346786499023,144.33631896972656,94.95401000976562,193.86582946777344,139.6974639892578
21,2017-03-07,11.0,4.0,182.12718200683594,24.082658767700195,133.9761199951172,29.334556579589844,2.3595080375671387,8.318916320800781,158.04452514648438,104.64156341552734,197.4470672607422,137.90963745117188
22,2017-03-08,12.0,4.0,175.7212677001953,21.756851196289062,123.94818878173828,26.36981201171875,2.2112138271331787,8.052968978881836,153.96441650390625,97.57837677001953,188.80856323242188,140.1167755126953
23,2017-03-09,13.0,4.0,177.29429626464844,23.38876724243164,125.91502380371094,27.2206974029541,2.31819748878479,8.323800086975098,153.90553283691406,98.69432830810547,195.04063415527344,139.68411254882812
24,2017-03-10,,,179.10950088500977,24.771395206451416,127.73538208007812,29.130420207977295,2.3320881128311157,8.308733701705933,154.33810806274414,98.6049633026123,195.84979629516602,138.89274978637695
25,2017-03-11,,,180.9247055053711,26.15402317047119,129.5557403564453,31.04014301300049,2.3459787368774414,8.293667316436768,154.77068328857422,98.51559829711914,196.6589584350586,138.10138702392578
26,2017-03-12,,,182.73991012573242,27.536651134490967,131.3760986328125,32.94986581802368,2.359869360923767,8.278600931167603,155.2032585144043,98.42623329162598,197.46812057495117,137.3100242614746
27,2017-03-13,14.0,4.0,184.55511474609375,28.919279098510742,133.1964569091797,34.859588623046875,2.3737599849700928,8.263534545898438,155.63583374023438,98.33686828613281,198.27728271484375,136.51866149902344
28,2017-03-14,15.0,4.0,184.45912170410156,27.315967559814453,136.39404296875,33.26007080078125,2.3709559440612793,8.349692344665527,157.14315795898438,103.13396453857422,198.1139373779297,137.8978729248047
29,2017-03-15,16.0,4.0,184.61459350585938,29.32913589477539,132.4815673828125,33.894996643066406,2.3266940116882324,8.271681785583496,155.28546142578125,98.58656311035156,195.5355682373047,138.55421447753906
30,2017-03-16,,,185.90234375,30.660462951660158,133.82467041015624,35.479855346679685,2.331301212310791,8.251267433166504,155.24188232421875,98.34480895996094,195.80394897460937,138.06332702636718
31,2017-03-17,,,187.19009399414062,31.99179000854492,135.1677734375,37.06471405029297,2.3359084129333496,8.230853080749512,155.19830322265625,98.10305480957031,196.07232971191405,137.57243957519532
32,2017-03-18,,,188.47784423828125,33.323117065429685,136.51087646484376,38.64957275390625,2.340515613555908,8.21043872833252,155.15472412109375,97.86130065917969,196.34071044921876,137.08155212402343
33,2017-03-19,,,189.76559448242188,34.65444412231445,137.8539794921875,40.234431457519534,2.345122814178467,8.190024375915527,155.11114501953125,97.61954650878906,196.60909118652344,136.59066467285157
34,2017-03-20,17.0,4.0,191.0533447265625,35.98577117919922,139.19708251953125,41.81929016113281,2.3497300148010254,8.169610023498535,155.06756591796875,97.37779235839844,196.87747192382812,136.0997772216797
35,2017-03-21,18.0,4.0,177.5916748046875,22.932390213012695,125.02288055419922,27.876985549926758,2.2880449295043945,8.140515327453613,154.65928649902344,97.1458969116211,193.2841796875,138.19154357910156
36,2017-03-22,19.0,4.0,177.3081817626953,22.627296447753906,125.29292297363281,27.32426643371582,2.2522127628326416,8.130046844482422,154.68087768554688,97.96865844726562,191.19686889648438,139.5407257080078
37,2017-03-23,20.0,4.0,177.51219177246094,20.906660079956055,127.59920501708984,26.587305068969727,2.2954399585723877,8.270899772644043,156.60552978515625,101.01190185546875,193.71495056152344,139.8446502685547
38,2017-03-24,,,178.65288543701172,22.577264308929443,128.66874885559082,28.182237148284912,2.2881866097450256,8.227978229522705,156.07562255859375,100.48651123046875,193.29242706298828,139.50132751464844
39,2017-03-25,,,179.7935791015625,24.247868537902832,129.7382926940918,29.777169227600098,2.2809332609176636,8.185056686401367,155.54571533203125,99.96112060546875,192.86990356445312,139.1580047607422
40,2017-03-26,,,180.93427276611328,25.91847276687622,130.80783653259277,31.372101306915283,2.2736799120903015,8.14213514328003,155.01580810546875,99.43572998046875,192.44738006591797,138.81468200683594
41,2017-03-27,21.0,4.0,182.07496643066406,27.58907699584961,131.87738037109375,32.96703338623047,2.2664265632629395,8.099213600158691,154.48590087890625,98.91033935546875,192.0248565673828,138.4713592529297
42,2017-03-28,22.0,4.0,181.6630096435547,26.794424057006836,131.82217407226562,31.612485885620117,2.293067455291748,8.271195411682129,154.8685760498047,100.20968627929688,193.57675170898438,139.9489288330078
43,2017-03-29,23.0,4.0,182.7881622314453,27.357669830322266,133.57398986816406,32.73639678955078,2.265575647354126,8.185797691345215,155.4304962158203,100.83759307861328,191.97528076171875,139.82077026367188
44,2017-03-30,24.0,4.0,181.678466796875,25.89834976196289,134.80996704101562,30.95237922668457,2.313460111618042,8.428130149841309,155.78012084960938,103.85758972167969,194.76466369628906,141.44224548339844
45,2017-03-31,,,183.20806503295898,27.57484245300293,135.7384262084961,32.636343479156494,2.3030067682266235,8.354619264602661,155.63322830200195,103.10208320617676,194.15573120117188,140.7768211364746
46,2017-04-01,,,184.73766326904297,29.25133514404297,136.66688537597656,34.32030773162842,2.292553424835205,8.281108379364014,155.48633575439453,102.34657669067383,193.5467987060547,140.11139678955078
47,2017-04-02,,,186.26726150512695,30.927827835083008,137.59534454345703,36.00427198410034,2.2821000814437866,8.207597494125366,155.3394432067871,101.5910701751709,192.9378662109375,139.44597244262695
48,2017-04-03,25.0,4.0,187.79685974121094,32.60432052612305,138.5238037109375,37.688236236572266,2.271646738052368,8.134086608886719,155.1925506591797,100.83556365966797,192.3289337158203,138.78054809570312
49,2017-04-04,26.0,4.0,182.0867462158203,27.259305953979492,133.69110107421875,32.12250518798828,2.308845043182373,8.264782905578613,154.8274383544922,101.568603515625,194.49581909179688,139.19158935546875
50,2017-04-05,27.0,4.0,179.39068603515625,25.17354965209961,129.86195373535156,30.06715202331543,2.3073925971984863,8.265355110168457,154.21713256835938,99.7947998046875,194.4112091064453,139.2607421875
51,2017-04-06,28.0,4.0,176.36387634277344,21.912654876708984,126.25362396240234,26.73992919921875,2.303154945373535,8.311240196228027,154.4512176513672,99.5136947631836,194.16436767578125,140.1260986328125
52,2017-04-07,,,180.84299850463867,26.298049926757812,135.2479419708252,31.490386962890625,2.251509964466095,8.342081308364868,154.54494857788086,103.75755500793457,191.15592193603516,142.93392181396484
53,2017-04-08,,,185.3221206665039,30.68344497680664,144.24225997924805,36.2408447265625,2.199864983558655,8.372922420501709,154.63867950439453,108.00141525268555,188.14747619628906,145.7417449951172
54,2017-04-09,,,189.80124282836914,35.06884002685547,153.2365779876709,40.991302490234375,2.1482200026512146,8.40376353263855,154.7324104309082,112.24527549743652,185.13903045654297,148.54956817626953
55,2017-04-10,29.0,4.0,194.28036499023438,39.4542350769043,162.23089599609375,45.74176025390625,2.0965750217437744,8.43460464477539,154.82614135742188,116.4891357421875,182.13058471679688,151.35739135742188
56,2017-04-11,30.0,4.0,191.5288543701172,36.18009567260742,141.9029541015625,41.79258346557617,2.3042261600494385,8.19966983795166,155.3487548828125,100.1103744506836,194.22677612304688,138.40797424316406
57,2017-04-12,31.0,4.0,184.20179748535156,29.899755477905273,136.296875,35.592185974121094,2.3209400177001953,8.36404037475586,154.30203247070312,100.7046890258789,195.2003936767578,140.17022705078125
58,2017-04-13,32.0,4.0,183.2713623046875,29.19833755493164,134.25936889648438,34.56959915161133,2.2965784072875977,8.198698043823242,154.07302856445312,99.68977355957031,193.78126525878906,138.71157836914062
59,2017-04-14,,,183.45980224609374,29.376243591308594,134.26270751953126,34.62250900268555,2.288025712966919,8.20911464691162,154.08356323242188,99.64020080566407,193.28305053710938,139.23145446777343
60,2017-04-15,,,183.6482421875,29.554149627685547,134.26604614257812,34.675418853759766,2.2794730186462404,8.21953125,154.09409790039064,99.59062805175782,192.7848358154297,139.75133056640624
61,2017-04-16,,,183.83668212890626,29.7320556640625,134.269384765625,34.728328704833984,2.2709203243255613,8.22994785308838,154.10463256835936,99.54105529785156,192.28662109375,140.27120666503907
62,2017-04-17,,,184.0251220703125,29.909961700439453,134.27272338867186,34.7812385559082,2.2623676300048827,8.240364456176758,154.11516723632812,99.49148254394531,191.7884063720703,140.79108276367188
63,2017-04-18,33.0,4.0,184.21356201171875,30.087867736816406,134.27606201171875,34.83414840698242,2.253814935684204,8.250781059265137,154.12570190429688,99.44190979003906,191.29019165039062,141.3109588623047
64,2017-04-19,34.0,4.0,188.28955078125,34.1641845703125,138.7034149169922,38.807491302490234,2.2854866981506348,8.282939910888672,154.1253662109375,99.89591979980469,193.13514709472656,140.446044921875
65,2017-04-20,35.0,4.0,186.9057159423828,33.15851974487305,137.89370727539062,37.515262603759766,2.2975566387176514,8.283069610595703,153.7471923828125,100.3784408569336,193.8382568359375,139.93856811523438
66,2017-04-21,,,188.0474395751953,33.6329231262207,139.32751846313477,38.34401798248291,2.280909478664398,8.255186796188354,154.4145164489746,100.98349571228027,192.8685188293457,140.22542190551758
67,2017-04-22,,,189.1891632080078,34.10732650756836,140.7613296508789,39.172773361206055,2.264262318611145,8.227303981781006,155.08184051513672,101.58855056762695,191.8987808227539,140.51227569580078
68,2017-04-23,,,190.3308868408203,34.581729888916016,142.19514083862305,40.0015287399292,2.247615158557892,8.199421167373657,155.74916458129883,102.19360542297363,190.9290428161621,140.79912948608398
69,2017-04-24,36.0,4.0,191.4726104736328,35.05613327026367,143.6289520263672,40.830284118652344,2.2309679985046387,8.171538352966309,156.41648864746094,102.79866027832031,189.9593048095703,141.0859832763672
70,2017-04-25,37.0,4.0,190.48802185058594,33.60770034790039,143.12339782714844,39.255191802978516,2.3032400608062744,8.311482429504395,156.88031005859375,103.86820983886719,194.16932678222656,140.12615966796875
71,2017-04-26,38.0,4.0,189.63783264160156,33.496055603027344,141.91915893554688,38.76297378540039,2.306198835372925,8.270482063293457,156.14178466796875,103.15618133544922,194.3416748046875,139.38742065429688
72,2017-04-27,39.0,4.0,181.90371704101562,25.581832885742188,133.5792236328125,31.30341911315918,2.20036244392395,8.108810424804688,156.32188415527344,102.27579498291016,188.17645263671875,141.45176696777344
73,2017-04-28,,,184.20952606201172,27.981453895568848,136.01618194580078,33.605515003204346,2.2270755767822266,8.139167070388794,156.2280731201172,102.41065979003906,189.73255920410156,140.77432250976562
74,2017-04-29,,,186.5153350830078,30.381074905395508,138.45314025878906,35.90761089324951,2.253788709640503,8.1695237159729,156.13426208496094,102.54552459716797,191.28866577148438,140.0968780517578
75,2017-04-30,,,188.8211441040039,32.78069591522217,140.89009857177734,38.20970678329468,2.2805018424987793,8.199880361557007,156.0404510498047,102.68038940429688,192.8447723388672,139.41943359375
76,2017-05-01,40.0,4.0,191.126953125,35.18031692504883,143.32705688476562,40.511802673339844,2.3072149753570557,8.230237007141113,155.94664001464844,102.81525421142578,194.40087890625,138.7419891357422
77,2017-05-02,41.0,4.0,189.88221740722656,33.60279083251953,142.51318359375,38.81257629394531,2.2619612216949463,8.183331489562988,156.27943420410156,103.70059967041016,191.76473999023438,139.9368133544922
78,2017-05-03,42.0,4.0,189.29202270507812,33.442813873291016,141.514892578125,39.471920013427734,2.3168270587921143,8.215192794799805,155.8491973876953,102.04296875,194.96080017089844,138.1187744140625
79,2017-05-04,43.0,4.0,188.9333953857422,32.49767303466797,142.12966918945312,39.00081253051758,2.202043294906616,7.946760177612305,156.43572998046875,103.12886047363281,188.2743682861328,138.87127685546875
80,2017-05-05,,,191.12621307373047,34.424272537231445,144.0233917236328,40.7280216217041,2.230882465839386,8.021465063095093,156.70194625854492,103.29537391662598,189.95431900024414,138.79071426391602
81,2017-05-06,,,193.31903076171875,36.35087203979492,145.9171142578125,42.455230712890625,2.2597216367721558,8.09616994857788,156.9681625366211,103.46188735961914,191.63426971435547,138.71015167236328
82,2017-05-07,,,195.51184844970703,38.2774715423584,147.8108367919922,44.18243980407715,2.2885608077049255,8.170874834060669,157.23437881469727,103.6284008026123,193.3142204284668,138.62958908081055
83,2017-05-08,44.0,4.0,197.7046661376953,40.204071044921875,149.70455932617188,45.90964889526367,2.3173999786376953,8.245579719543457,157.50059509277344,103.79491424560547,194.99417114257812,138.5490264892578
84,2017-05-09,45.0,4.0,191.65138244628906,34.59951400756836,144.69651794433594,40.415138244628906,2.2445712089538574,8.103421211242676,157.05186462402344,104.2813720703125,190.751708984375,139.45980834960938
85,2017-05-10,46.0,4.0,187.96881103515625,32.38853073120117,140.74229431152344,37.68009948730469,2.2849318981170654,8.193402290344238,155.5802764892578,103.06218719482422,193.1028289794922,139.1190185546875
86,2017-05-11,47.0,4.0,184.66111755371094,29.284385681152344,135.62261962890625,34.4932861328125,2.2587499618530273,8.230364799499512,155.37672424316406,101.12933349609375,191.57766723632812,140.7885284423828
87,2017-05-12,,,187.51568222045898,31.671534538269043,139.02116012573242,37.12607002258301,2.2677449584007263,8.239762306213379,155.84414291381836,101.89508819580078,192.1016502380371,140.54895401000977
88,2017-05-13,,,190.37024688720703,34.05868339538574,142.4197006225586,39.758853912353516,2.2767399549484253,8.249159812927246,156.31156158447266,102.66084289550781,192.6256332397461,140.30937957763672
89,2017-05-14,,,193.22481155395508,36.44583225250244,145.81824111938477,42.39163780212402,2.2857349514961243,8.258557319641113,156.77898025512695,103.42659759521484,193.14961624145508,140.06980514526367
90,2017-05-15,48.0,4.0,196.07937622070312,38.83298110961914,149.21678161621094,45.02442169189453,2.2947299480438232,8.26795482635498,157.24639892578125,104.19235229492188,193.67359924316406,139.83023071289062
91,2017-05-16,49.0,4.0,190.2786407470703,33.245540618896484,143.47230529785156,39.197532653808594,2.2174322605133057,8.076157569885254,157.03309631347656,104.2747802734375,189.17080688476562,140.20550537109375
92,2017-05-17,50.0,4.0,189.9384002685547,33.663639068603516,143.62083435058594,39.16361618041992,2.2879533767700195,8.236788749694824,156.27476501464844,104.45722198486328,193.27883911132812,139.6461639404297
93,2017-05-18,51.0,4.0,192.2296142578125,36.50348663330078,145.16973876953125,41.7963981628418,2.2732949256896973,8.195229530334473,155.72613525390625,103.37333679199219,192.42495727539062,139.63677978515625
94,2017-05-19,52.0,4.0,191.32643127441406,35.86283874511719,143.19921875,41.00656509399414,2.2721025943756104,8.182053565979004,155.46359252929688,102.19265747070312,192.35548400878906,139.48770141601562
95,2017-05-20,53.0,4.0,188.9981689453125,33.33348083496094,141.18983459472656,38.70574188232422,2.248987913131714,8.160387992858887,155.66468811035156,102.48409271240234,191.00900268554688,140.14060974121094
96,2017-05-21,54.0,4.0,192.45289611816406,36.746944427490234,143.5423126220703,42.10758590698242,2.2559845447540283,8.11530590057373,155.70594787597656,101.43473052978516,191.41656494140625,139.15625
97,2017-05-22,55.0,4.0,192.22813415527344,36.10133361816406,145.18887329101562,41.25839614868164,2.256056308746338,8.18735408782959,156.12680053710938,103.93048095703125,191.42074584960938,140.24948120117188
98,2017-05-23,56.0,4.0,190.39674377441406,34.71428680419922,143.8933563232422,39.842796325683594,2.2714099884033203,8.278407096862793,155.6824493408203,104.0505599975586,192.3151397705078,140.9762420654297
99,2017-05-24,57.0,4.0,190.736083984375,34.69392776489258,144.44247436523438,40.33119583129883,2.2604575157165527,8.214908599853516,156.0421600341797,104.11128234863281,191.67713928222656,140.4805908203125
100,2017-05-25,58.0,4.0,193.42747497558594,37.948028564453125,146.1222381591797,42.668907165527344,2.279244899749756,8.323866844177246,155.4794464111328,103.45333099365234,192.7715606689453,141.32931518554688
101,2017-05-26,,,193.75185012817383,37.54178714752197,146.60830688476562,42.462862968444824,2.274367034435272,8.297776460647583,156.2100601196289,104.14544296264648,192.48740768432617,141.14233016967773
102,2017-05-27,,,194.07622528076172,37.13554573059082,147.09437561035156,42.256818771362305,2.2694891691207886,8.27168607711792,156.940673828125,104.83755493164062,192.20325469970703,140.9553451538086
103,2017-05-28,,,194.4006004333496,36.72930431365967,147.5804443359375,42.050774574279785,2.264611303806305,8.245595693588257,157.6712875366211,105.52966690063477,191.9191017150879,140.76836013793945
104,2017-05-29,59.0,4.0,194.7249755859375,36.323062896728516,148.06651306152344,41.844730377197266,2.2597334384918213,8.219505310058594,158.4019012451172,106.2217788696289,191.63494873046875,140.5813751220703
105,2017-05-30,60.0,4.0,197.76986694335938,38.57232666015625,151.45912170410156,44.30490493774414,2.2648000717163086,8.231727600097656,159.19754028320312,107.15422058105469,191.9300994873047,140.55067443847656
106,2017-05-31,61.0,4.0,190.17002868652344,35.03218460083008,142.89285278320312,39.835166931152344,2.2586541175842285,8.285818099975586,155.13783264160156,103.05769348144531,191.57208251953125,141.63572692871094
107,2017-06-01,62.0,4.0,186.6809539794922,32.12274932861328,139.38845825195312,36.85897445678711,2.2482099533081055,8.340290069580078,154.55821228027344,102.52948760986328,190.96368408203125,142.91778564453125
108,2017-06-02,,,185.5770606994629,33.214457511901855,138.20114135742188,37.34355926513672,2.24594247341156,8.326688289642334,152.36260604858398,100.85758590698242,190.83159637451172,142.8088836669922
109,2017-06-03,,,184.4731674194336,34.30616569519043,137.01382446289062,37.82814407348633,2.2436749935150146,8.31308650970459,150.16699981689453,99.18568420410156,190.6995086669922,142.69998168945312
110,2017-06-04,,,183.3692741394043,35.397873878479004,135.82650756835938,38.31272888183594,2.2414075136184692,8.299484729766846,147.97139358520508,97.5137825012207,190.56742095947266,142.59107971191406
111,2017-06-05,63.0,4.0,182.265380859375,36.48958206176758,134.63919067382812,38.79731369018555,2.239140033721924,8.285882949829102,145.77578735351562,95.84188079833984,190.43533325195312,142.482177734375
112,2017-06-06,64.0,4.0,191.21234130859375,36.48336410522461,142.4054718017578,41.498783111572266,2.2299532890319824,8.14108657836914,154.72897338867188,100.90668487548828,189.9001922607422,140.66285705566406
113,2017-06-07,65.0,4.0,199.34664916992188,42.152591705322266,152.6136016845703,47.83272171020508,2.2934367656707764,8.318663597106934,157.19406127929688,104.78087615966797,193.59825134277344,140.6475372314453
114,2017-06-08,66.0,4.0,188.04812622070312,34.45011520385742,140.4180145263672,39.31624221801758,2.26882004737854,8.270573616027832,153.59800720214844,101.10176849365234,192.16427612304688,140.9681854248047
115,2017-06-09,,,188.65368270874023,35.1211051940918,140.67920684814453,39.955360412597656,2.267723798751831,8.254240274429321,153.53257369995117,100.72384262084961,192.10041427612305,140.7672004699707
116,2017-06-10,,,189.25923919677734,35.79209518432617,140.94039916992188,40.594478607177734,2.266627550125122,8.23790693283081,153.4671401977539,100.34591674804688,192.03655242919922,140.56621551513672
117,2017-06-11,,,189.86479568481445,36.46308517456055,141.20159149169922,41.23359680175781,2.265531301498413,8.2215735912323,153.40170669555664,99.96799087524414,191.9726905822754,140.36523056030273
118,2017-06-12,67.0,4.0,190.47035217285156,37.13407516479492,141.46278381347656,41.87271499633789,2.264435052871704,8.205240249633789,153.33627319335938,99.5900650024414,191.90882873535156,140.16424560546875
119,2017-06-13,68.0,4.0,190.03543090820312,35.39549255371094,143.39996337890625,40.31484603881836,2.2596356868743896,8.250065803527832,154.6399383544922,103.08511352539062,191.6292724609375,141.050048828125
120,2017-06-14,69.0,4.0,189.7335205078125,35.217533111572266,142.2849884033203,40.68223571777344,2.2414073944091797,8.276494979858398,154.5159912109375,101.60275268554688,190.5674285888672,142.23992919921875
121,2017-06-15,70.0,4.0,189.52227783203125,35.08871078491211,145.18592834472656,40.0488395690918,2.275059938430786,8.45011043548584,154.43356323242188,105.13709259033203,192.52777099609375,143.41812133789062
122,2017-06-16,,,190.24106979370117,35.944297790527344,146.27608489990234,41.10958480834961,2.272130608558655,8.393518447875977,154.29676818847656,105.16650199890137,192.35712814331055,142.68650436401367
123,2017-06-17,,,190.9598617553711,36.79988479614258,147.36624145507812,42.17033004760742,2.2692012786865234,8.336926460266113,154.15997314453125,105.1959114074707,192.18648529052734,141.95488739013672
124,2017-06-18,,,191.67865371704102,37.65547180175781,148.4563980102539,43.231075286865234,2.266271948814392,8.28033447265625,154.02317810058594,105.22532081604004,192.01584243774414,141.22327041625977
125,2017-06-19,71.0,4.0,192.39744567871094,38.51105880737305,149.5465545654297,44.29182052612305,2.2633426189422607,8.223742485046387,153.88638305664062,105.25473022460938,191.84519958496094,140.4916534423828
126,2017-06-20,72.0,4.0,189.41233825683594,35.123722076416016,142.3033905029297,39.37729263305664,2.177466630935669,8.2395601272583,154.2886199951172,102.92610168457031,186.84271240234375,144.4997100830078
127,2017-06-21,73.0,4.0,191.68637084960938,36.62600326538086,145.06619262695312,41.44281768798828,2.195073366165161,8.207137107849121,155.0603790283203,103.62337493896484,187.86834716796875,143.20816040039062
128,2017-06-22,74.0,4.0,187.5946807861328,34.62677764892578,137.71900939941406,38.593814849853516,2.203143358230591,8.176416397094727,152.96791076660156,99.12518310546875,188.33843994140625,142.37564086914062
129,2017-06-23,,,188.6086665562221,35.10385949271066,139.8507319859096,39.28571483067104,2.2114321504320418,8.207159723554339,153.50481523786272,100.56500789097377,188.821284702846,142.48412431989397
130,2017-06-24,,,189.6226523263114,35.580941336495535,141.98245457240515,39.97761481148856,2.2197209426334927,8.237903050013951,154.0417197091239,102.0048326764788,189.30412946428572,142.59260777064733
131,2017-06-25,,,190.63663809640067,36.058023180280415,144.11417715890067,40.66951479230608,2.2280097348349437,8.268646376473564,154.57862418038505,103.44465746198382,189.78697422572546,142.70109122140067
132,2017-06-26,,,191.65062386648995,36.53510502406529,146.2458997453962,41.361414773123606,2.236298527036394,8.299389702933174,155.1155286516462,104.88448224748883,190.26981898716517,142.809574672154
133,2017-06-27,,,192.66460963657923,37.01218686785017,148.37762233189173,42.05331475394113,2.244587319237845,8.330133029392787,155.65243312290735,106.32430703299386,190.7526637486049,142.91805812290735
134,2017-06-28,,,193.67859540666853,37.48926871163504,150.50934491838728,42.74521473475865,2.252876111439296,8.3608763558524,156.18933759416853,107.76413181849888,191.23550851004464,143.02654157366072
135,2017-06-29,75.0,4.0,194.6925811767578,37.96635055541992,152.6410675048828,43.43711471557617,2.261164903640747,8.391619682312012,156.7262420654297,109.2039566040039,191.71835327148438,143.13502502441406
136,2017-06-30,76.0,4.0,195.18919372558594,39.46830368041992,149.19419860839844,44.93793487548828,2.2592782974243164,8.279833793640137,155.72088623046875,104.25627136230469,191.6084442138672,141.5178680419922
137,2017-07-01,77.0,4.0,192.4666290283203,36.94465255737305,147.3745880126953,42.25681686401367,2.2581634521484375,8.333060264587402,155.52197265625,105.11776733398438,191.54348754882812,142.37522888183594
138,2017-07-02,78.0,4.0,194.0006561279297,38.7662353515625,147.81329345703125,43.426944732666016,2.247581720352173,8.31261157989502,155.2344207763672,104.38634490966797,190.92709350585938,142.52294921875
139,2017-07-03,79.0,4.0,187.19032287597656,33.566802978515625,140.653564453125,37.62718963623047,2.2273666858673096,8.344376564025879,153.62351989746094,103.02637481689453,189.74951171875,143.89501953125
140,2017-07-04,,,193.01526896158853,36.863572438557945,147.71841939290366,41.535240173339844,2.250439484914144,8.333951950073242,156.15169779459634,106.1831792195638,191.09355672200522,142.74029541015625
141,2017-07-05,,,198.84021504720053,40.16034189860026,154.78327433268228,45.44329071044922,2.273512283960978,8.323527336120605,158.67987569173178,109.33998362223308,192.4376017252604,141.5855712890625
142,2017-07-06,80.0,4.0,204.6651611328125,43.45711135864258,161.84812927246094,49.351341247558594,2.2965850830078125,8.313102722167969,161.2080535888672,112.49678802490234,193.78164672851562,140.43084716796875
143,2017-07-07,81.0,4.0,195.63870239257812,36.35675811767578,152.1434783935547,43.269229888916016,2.286193370819092,8.312811851501465,159.28195190429688,108.87425231933594,193.1763153076172,140.86651611328125
144,2017-07-08,82.0,4.0,199.0745391845703,41.91548538208008,150.6639404296875,48.29823303222656,2.2562625408172607,8.101744651794434,157.1590576171875,102.36570739746094,191.43276977539062,138.9381561279297
145,2017-07-09,83.0,4.0,195.54896545410156,39.99375534057617,147.7256622314453,45.97069549560547,2.2609970569610596,8.196450233459473,155.5552215576172,101.75496673583984,191.7085723876953,140.1771240234375
