Vibration3HDate,Vibration3H
2017-09-15,206.63373362877675
2017-09-16,203.7524712105506
2017-09-17,200.01512247848828
2017-09-18,198.5094344512452
2017-09-19,197.972046790368
2017-09-20,196.60102217490905
2017-09-21,198.85257068739168
2017-09-22,197.13104275416987
2017-09-23,196.7208607777844
2017-09-24,199.21934891817162
2017-09-25,196.9976903316905
2017-09-26,193.7000377028072
2017-09-27,193.88605789761405
2017-09-28,194.76575572874557
2017-09-29,196.94062910378835
2017-09-30,193.95646632916885
2017-10-01,195.37432336191037
2017-10-02,201.36327755537715
2017-10-03,198.4439970217284
2017-10-04,199.6388099793614
2017-10-05,200.52520120461844
2017-10-06,199.88412407697683
2017-10-07,192.81208062286152
2017-10-08,192.5680341951465
2017-10-09,186.71674427190385
2017-10-10,186.4868749104957
2017-10-11,189.41194834818572
2017-10-12,191.70600450458113
2017-10-13,193.2310031536804
2017-10-14,188.83977333292387
2017-10-15,189.80348080270193
2017-10-16,193.92824042299193
2017-10-17,192.68106429163004
2017-10-18,191.1267809383349
2017-10-19,190.25606488155046
2017-10-20,189.3389824701134
2017-10-21,188.74873779286273
2017-10-22,186.58854412810183
2017-10-23,185.0489175120478
2017-10-24,182.45702282481577
2017-10-25,183.62520532660147
2017-10-26,185.54222219235433
2017-10-27,185.18374752170672
2017-10-28,181.80742251518504
2017-10-29,188.60268714685722
2017-10-30,185.53749718368798
2017-10-31,182.84890122703487
2017-11-01,182.08140012968965
2017-11-02,183.6680780245897
2017-11-03,185.25262673321325
2017-11-04,186.83736063421594
2017-11-05,186.93614427768983
2017-11-06,186.4560992225908
2017-11-07,182.72371994210812
2017-11-08,183.18377301520454
2017-11-09,178.8957537564111
2017-11-10,176.28325013147955
2017-11-11,177.24453869295633
2017-11-12,177.35253728258783
2017-11-13,181.46244461466532
2017-11-14,183.59544848596587
2017-11-15,181.95563222304878
2017-11-16,179.0392884239166
2017-11-17,174.2867279399994
2017-11-18,175.87856768578573
2017-11-19,177.31332175427255
2017-11-20,180.41925565571492
2017-11-21,180.82844764312767
2017-11-22,176.89845979669266
2017-11-23,178.13677806556316
2017-11-24,172.3386907063788
2017-11-25,172.72507077338514
2017-11-26,171.85279783983597
2017-11-27,171.39710537340144
2017-11-28,172.98538805824012
2017-11-29,175.2798236424278
2017-11-30,175.89567175230954
2017-12-01,173.89408050301634
2017-12-02,170.8121727539579
2017-12-03,173.12438644678778
2017-12-04,172.37025454725236
2017-12-05,168.8236279088496
2017-12-06,170.84237210741466
2017-12-07,171.01122783202078
2017-12-08,171.8098345230785
2017-12-09,172.8184469067423
2017-12-10,172.4424217769026
2017-12-11,172.70740569444894
2017-12-12,173.01769551773054
2017-12-13,171.6196286486897
2017-12-14,171.42775086276578
2017-12-15,170.89945956508507
2017-12-16,174.83428614791234
2017-12-17,177.65370266362166
2017-12-18,179.8824369943848
2017-12-19,179.2501974060449
2017-12-20,174.3058974365494
2017-12-21,176.17014785018105
2017-12-22,178.47636393706222
2017-12-23,178.27445369459102
2017-12-24,177.78897671044686
2017-12-25,176.2284774307851
2017-12-26,173.9893100497124
2017-12-27,172.47117854672103
2017-12-28,172.95057435347837
2017-12-29,171.99317932465044
2017-12-30,167.92379340068476
2017-12-31,165.13504221037365
2018-01-01,167.70094049432473
2018-01-02,163.55388003513968
2018-01-03,166.47604157268594
2018-01-04,166.18551002116533
2018-01-05,166.1103353766021
2018-01-06,166.74278665295807
2018-01-07,167.2161440620979
2018-01-08,166.0982446962582
2018-01-09,164.8682130085361
2018-01-10,164.17742184441926
2018-01-11,164.31868210603236
2018-01-12,159.6974436179977
2018-01-13,161.78461489599346
2018-01-14,162.376610973476
2018-01-15,164.38981796299498
2018-01-16,163.40703423766135
2018-01-17,162.9709546774536
2018-01-18,166.50821173263893
2018-01-19,165.99600307077392
2018-01-20,166.71166325051686
2018-01-21,166.80626213255135
2018-01-22,166.91972106333952
2018-01-23,165.01124675558196
2018-01-24,160.9701718770868
2018-01-25,156.29002859131793
2018-01-26,158.65352832101507
2018-01-27,166.01530174006155
2018-01-28,167.88251972360848
2018-01-29,164.15970301508582
2018-01-30,166.06511456853931
2018-01-31,166.4501279752867
2018-02-01,166.93616426824318
2018-02-02,168.64100698456153
2018-02-03,169.37178318181566
2018-02-04,165.20549436177765
2018-02-05,161.407194508423
2018-02-06,162.58696892546996
2018-02-07,164.70970431540968
2018-02-08,166.0789045761719
2018-02-09,165.75034563949373
2018-02-10,162.42398920176674
2018-02-11,163.1889463553355
2018-02-12,162.51288534896946
2018-02-13,166.99108359393804
2018-02-14,172.1047563783494
2018-02-15,176.85520334429285
2018-02-16,181.33347852150516
2018-02-17,177.19132322520633
2018-02-18,176.68360696229104
2018-02-19,173.18970526929044
2018-02-20,167.4950474111914
2018-02-21,169.32277225405159
2018-02-22,170.0385734132353
2018-02-23,170.74127406357366
2018-02-24,175.28008142623614
2018-02-25,174.73881701766075
2018-02-26,172.6535754428529
2018-02-27,172.52351859138952
2018-02-28,175.2453450189742
2018-03-01,176.31840751238403
2018-03-02,173.627457937909
2018-03-03,172.41888055502272
2018-03-04,168.00864345174463
2018-03-05,161.5295325328201
2018-03-06,160.54139312686857
2018-03-07,168.81872581297978
2018-03-08,169.36993152038173
2018-03-09,172.61058399160055
2018-03-10,176.30519386472358
2018-03-11,179.10293216640173
2018-03-12,176.40651060868265
2018-03-13,177.55359159821427
2018-03-14,176.72401485526532
2018-03-15,172.99697945911325
2018-03-16,174.3987577429742
2018-03-17,174.09967553436803
2018-03-18,174.29564748739392
2018-03-19,174.68184295089335
2018-03-20,174.79152037917657
2018-03-21,171.33459486301155
2018-03-22,171.1604966279951
2018-03-23,171.39106324068234
2018-03-24,169.5805853914366
2018-03-25,173.69468268627844
2018-03-26,171.29804109228218
2018-03-27,167.6826732297931
2018-03-28,168.97523531975455
2018-03-29,170.75413785156442
2018-03-30,172.13132565847903
2018-03-31,174.92134926622438
2018-04-01,178.40922794148963
2018-04-02,181.57872001251957
2018-04-03,183.16403703336832
2018-04-04,180.0470234535036
2018-04-05,179.4047131788834
2018-04-06,179.11461882656855
2018-04-07,180.34354824428954
2018-04-08,180.49275467747918
2018-04-09,181.61627078013157
2018-04-10,182.71756596115867
2018-04-11,181.84239401428982
2018-04-12,179.39190146397823
2018-04-13,176.6164313269927
2018-04-14,178.49837527352497
2018-04-15,179.37276117750955
2018-04-16,182.11272356479714
2018-04-17,184.85002888396485
2018-04-18,185.85567091025877
2018-04-19,183.32799888902778
2018-04-20,178.45435758815927
2018-04-21,176.18133082839748
2018-04-22,181.5353726383683
2018-04-23,184.59950762352364
2018-04-24,182.24121695534606
2018-04-25,183.5380775667207
2018-04-26,183.9463817944602
2018-04-27,182.99199211216728
2018-04-28,184.0173050412908
2018-04-29,186.16077983805897
2018-04-30,187.79761621758578
2018-05-01,185.23722853564402
2018-05-02,187.9066060800397
2018-05-03,189.80684325341585
2018-05-04,190.56766596809283
2018-05-05,189.02997225773018
2018-05-06,191.08876455373456
2018-05-07,186.76328262577752
2018-05-08,183.09519016859912
2018-05-09,186.62770305704854
2018-05-10,190.86302653632418
2018-05-11,191.9919268888964
2018-05-12,189.42501566884
2018-05-13,197.26989755812525
2018-05-14,191.88592823829944
2018-05-15,186.2344670799015
2018-05-16,182.50357840552448
2018-05-17,181.71082449728067
2018-05-18,183.4159857877193
2018-05-19,184.05805278399555
2018-05-20,184.23054220612298
2018-05-21,187.50684858729858
2018-05-22,190.69729282445888
2018-05-23,194.2440307091709
2018-05-24,192.36429360998656
2018-05-25,190.54964938050216
2018-05-26,193.507664222002
2018-05-27,195.88561311867372
2018-05-28,196.75828389697264
2018-05-29,200.40850034294596
2018-05-30,202.7574520113679
2018-05-31,194.65000955003697
2018-06-01,190.83880599800753
2018-06-02,195.71842703048574
2018-06-03,195.02958911887606
2018-06-04,194.95995863727308
2018-06-05,201.79745562500474
2018-06-06,197.64410478265935
2018-06-07,206.34472916399477
2018-06-08,198.92204255860594
2018-06-09,191.9316934610315
2018-06-10,191.56642299663162
2018-06-11,192.0590384302652
2018-06-12,188.29326431500635
2018-06-13,189.45614913385378
2018-06-14,189.81588819748114
2018-06-15,190.2471260585849
2018-06-16,192.71741225115917
2018-06-17,190.86852425917257
2018-06-18,189.3933280761398
2018-06-19,186.39304667845929
2018-06-20,189.87941831981735
2018-06-21,193.38968652766877
2018-06-22,195.70525376753986
2018-06-23,193.35094845031156
2018-06-24,193.32823277555917
2018-06-25,189.89668624048454
2018-06-26,189.06807321734493
2018-06-27,191.77716540612923
2018-06-28,192.43917919389483
2018-06-29,193.4096639562444
2018-06-30,192.9446913060832
2018-07-01,191.97776413722255
2018-07-02,197.53818199218026
2018-07-03,192.47509620067953
2018-07-04,199.5768229445085
2018-07-05,203.41679019550864
2018-07-06,206.68968273096274
2018-07-07,202.25939421433367
2018-07-08,201.29118705806246
2018-07-09,200.04863183675997
2018-07-10,195.6482624109497
2018-07-11,204.74188215023884
2018-07-12,212.68000009512872
2018-07-13,214.5893738126328
2018-07-14,202.87508618144443
2018-07-15,202.08812934473212
2018-07-16,198.68544319847175
2018-07-17,196.4172881028244
2018-07-18,197.07050324337328
2018-07-19,195.20674438003167
2018-07-20,195.34018605706996
2018-07-21,198.12882794435737
2018-07-22,199.2016423933098
2018-07-23,204.03781990799033
2018-07-24,207.03627394457683
2018-07-25,210.89183956224062
2018-07-26,208.97818085928185
2018-07-27,209.21418979153268
2018-07-28,206.73021370030094
2018-07-29,205.31118424626752
2018-07-30,202.689114176578
2018-07-31,201.13629633000676
2018-08-01,194.4201930841467
2018-08-02,194.09211462764063
2018-08-03,197.25533530993016
2018-08-04,195.16726492797275
2018-08-05,194.7244636693438
2018-08-06,198.9172816001834
2018-08-07,200.17023110922995
2018-08-08,198.69862448777536
2018-08-09,199.71948460299137
2018-08-10,201.13833045828406
2018-08-11,198.0463122576285
2018-08-12,198.5762345636564
2018-08-13,197.93492168998273
2018-08-14,197.44055964901247
2018-08-15,194.32965800296526
2018-08-16,194.298892694854
2018-08-17,195.7364066031633
2018-08-18,197.6740057807363
2018-08-19,198.67284983441365
2018-08-20,200.63413824565578
2018-08-21,202.1669328076828
2018-08-22,198.6407780648096
2018-08-23,198.37882120103458
2018-08-24,198.57499753491837
2018-08-25,201.54046839898655
2018-08-26,201.84233947814786
2018-08-27,199.5174647442408
2018-08-28,197.57023469685961
2018-08-29,197.41634052474186
2018-08-30,197.82445804954196
2018-08-31,194.1772155495641
2018-09-01,195.72543821605282
2018-09-02,198.0180330812266
2018-09-03,198.400237975613
2018-09-04,196.7696154397663
2018-09-05,198.85114164217646
2018-09-06,202.42512166567093
2018-09-07,205.27265637564759
2018-09-08,200.1740429505984
2018-09-09,199.89911299265717
2018-09-10,199.9580724564421
2018-09-11,197.49426054807657
2018-09-12,204.13147068302092
2018-09-13,201.8703810996388
2018-09-14,202.25316713014718
2018-09-15,198.65153313497706
2018-09-16,194.42131236286448
2018-09-17,193.21959473002133
2018-09-18,194.25349802147656
2018-09-19,196.36904771751003
2018-09-20,193.73069853619268
2018-09-21,189.08222991470188
2018-09-22,188.35690272308105
2018-09-23,189.77039729256552
2018-09-24,191.466278826878
2018-09-25,192.75346144096787
2018-09-26,193.44909282165065
2018-09-27,188.37951101099029
2018-09-28,185.52607344888293
2018-09-29,186.34535843901926
2018-09-30,183.991715439979
2018-10-01,188.10802720577394
2018-10-02,189.8134168945521
2018-10-03,193.12938801644162
2018-10-04,189.8788103354206
2018-10-05,186.57727541843582
2018-10-06,185.90788004652612
2018-10-07,186.76507359071746
2018-10-08,188.52045886892785
2018-10-09,188.7268873258151
2018-10-10,186.27019777390086
2018-10-11,187.38228891889554
2018-10-12,188.7500165969392
2018-10-13,186.89082602083283
2018-10-14,184.36501038255986
2018-10-15,185.3615539973097
2018-10-16,184.73747053017547
2018-10-17,185.31021599845758
2018-10-18,183.77601273128238
2018-10-19,183.41204140175657
2018-10-20,184.35771571993683
2018-10-21,185.14862422867316
2018-10-22,185.10992959363915
2018-10-23,185.24071335728317
2018-10-24,182.6593475724264
2018-10-25,180.90825649156986
2018-10-26,179.35955965744574
2018-10-27,177.20186487597016
2018-10-28,178.64296952778147
2018-10-29,181.69850030750698
2018-10-30,182.19367248356556
2018-10-31,178.15952907414825
2018-11-01,176.44366193814307
2018-11-02,175.89151921814138
2018-11-03,180.22472323644286
2018-11-04,184.49019164410007
2018-11-05,187.9714791699794
2018-11-06,190.87392567241474
2018-11-07,187.17428060279755
2018-11-08,180.4088863687337
2018-11-09,178.93391268187818
2018-11-10,175.6677231909261
2018-11-11,175.26309156921204
2018-11-12,175.44081631137783
2018-11-13,172.81215251640256
2018-11-14,177.21865916986474
2018-11-15,181.80600012190146
2018-11-16,180.93614953085378
2018-11-17,176.84292239548435
2018-11-18,176.53397197049748
2018-11-19,175.41130437019598
2018-11-20,174.44545053156864
2018-11-21,172.3506854967418
2018-11-22,172.34494476133509
2018-11-23,170.94615953813081
2018-11-24,170.28739880061568
2018-11-25,173.38039047695878
2018-11-26,170.19337192220883
2018-11-27,167.7235278759107
2018-11-28,170.115199537035
2018-11-29,172.6179221814973
2018-11-30,172.34326879590031
2018-12-01,170.30110374696486
2018-12-02,170.01409454260147
2018-12-03,168.0866074040062
2018-12-04,166.72058163398668
2018-12-05,161.4139527496249
2018-12-06,165.54054891982267
2018-12-07,167.81437566797376
2018-12-08,168.82388128842007
2018-12-09,170.32736115233965
2018-12-10,170.6215009988084
2018-12-11,170.49073927788038
2018-12-12,171.41360284819834
2018-12-13,172.44800188209766
2018-12-14,172.88886842757347
2018-12-15,175.04200105076373
2018-12-16,177.19388675181258
2018-12-17,178.45980436591782
2018-12-18,178.54102540581076
2018-12-19,170.48347796004887
2018-12-20,166.707948801055
2018-12-21,165.65052506279108
2018-12-22,166.32327074533933
2018-12-23,167.18091821238556
2018-12-24,167.78413489446962
2018-12-25,167.76109571951494
2018-12-26,163.57214786403543
2018-12-27,161.8221856533341
2018-12-28,158.75585518391173
2018-12-29,159.3667312969288
2018-12-30,160.02134355414532
2018-12-31,161.6549627769233
2019-01-01,163.391430080025
2019-01-02,164.95721141847773
2019-01-03,163.72091804996955
2019-01-04,160.96711770531576
2019-01-05,161.9206938881481
2019-01-06,162.51807269600263
2019-01-07,163.6253999364957
2019-01-08,162.97147821252887
2019-01-09,162.2054241003394
2019-01-10,164.18735751381539
2019-01-11,162.7610931781633
2019-01-12,162.12301234355124
2019-01-13,161.82975720156628
2019-01-14,161.76597396309015
2019-01-15,161.69254446302958
2019-01-16,160.87248371904593
2019-01-17,164.81810967769576
2019-01-18,166.73967344628602
2019-01-19,165.57790436394168
2019-01-20,163.69771211706805
2019-01-21,162.1116731380864
2019-01-22,163.84463833208338
2019-01-23,161.67668234148888
2019-01-24,159.66922390373537
2019-01-25,158.09761535032067
2019-01-26,162.85276220724234
2019-01-27,167.35620757460777
2019-01-28,161.54791106495355
2019-01-29,162.02465074391915
2019-01-30,163.00815652396753
2019-01-31,164.26014276757746
2019-02-01,164.97224129343377
2019-02-02,165.74180688735825
2019-02-03,166.12823544750563
2019-02-04,161.14618535866924
2019-02-05,158.746874078836
2019-02-06,159.87837136103226
2019-02-07,160.75050236036938
2019-02-08,160.66098992827145
2019-02-09,156.42750817455203
2019-02-10,160.88782698873217
2019-02-11,164.706674705342
2019-02-12,164.00320702361077
2019-02-13,170.0505123887646
2019-02-14,170.27798535776785
2019-02-15,170.4303879093735
2019-02-16,168.66274779312198
2019-02-17,170.56724354183964
2019-02-18,168.1004207677055
2019-02-19,161.02137116735483
2019-02-20,161.29749903220045
2019-02-21,162.1861207207168
2019-02-22,163.44181117865023
2019-02-23,164.09490022472536
2019-02-24,164.8026779754075
2019-02-25,164.31262858731034
2019-02-26,163.7296482195577
2019-02-27,169.43744987212605
2019-02-28,173.8859083692396
2019-03-01,177.1968487433165
2019-03-02,167.4845746430365
2019-03-03,160.44153760487396
2019-03-04,157.62549768166457
2019-03-05,152.8820974036027
2019-03-06,158.02334437253543
2019-03-07,165.93639364894892
2019-03-08,166.53733530831227
2019-03-09,161.98407162447296
2019-03-10,163.01758726369562
2019-03-11,161.0007277776269
2019-03-12,157.61892906011985
2019-03-13,162.95701783167982
2019-03-14,166.82683257209592
2019-03-15,168.51054347453382
2019-03-16,166.92726397100347
2019-03-17,173.83494569729277
2019-03-18,171.29483929345773
2019-03-19,169.7807671417581
2019-03-20,171.33214729008594
2019-03-21,167.77764576167334
2019-03-22,168.14763559675785
2019-03-23,166.33654166040498
2019-03-24,172.94983851352652
2019-03-25,173.37578454218453
2019-03-26,169.52291153386628
2019-03-27,169.88405696234585
2019-03-28,169.1986327448099
2019-03-29,169.97178633023972
2019-03-30,171.06843722619774
2019-03-31,172.30203661442587
2019-04-01,175.76261472939225
2019-04-02,180.43038253956195
2019-04-03,182.91999307393309
2019-04-04,184.8101431966473
2019-04-05,185.21824257699558
2019-04-06,180.70414348753607
2019-04-07,182.34696525957824
2019-04-08,181.7976584533799
2019-04-09,180.32904604954663
2019-04-10,181.6578450290376
2019-04-11,180.7023239248775
2019-04-12,177.4011569317263
2019-04-13,176.21121541526756
2019-04-14,174.31650871352272
2019-04-15,174.68631430508466
2019-04-16,174.63497092651252
2019-04-17,178.53652326185843
2019-04-18,180.50383035524058
2019-04-19,183.6748620505207
2019-04-20,182.37807726961861
2019-04-21,182.17737170392812
2019-04-22,183.86455305861276
2019-04-23,183.61657030168743
2019-04-24,181.9227138922849
2019-04-25,179.6401265455213
2019-04-26,177.11635506282263
2019-04-27,172.96365216851007
2019-04-28,176.64593823031225
2019-04-29,178.433963285864
2019-04-30,174.67827746692635
2019-05-01,178.56435513195657
2019-05-02,180.5729215507397
2019-05-03,183.5197489057688
2019-05-04,184.4294900035991
2019-05-05,188.21509402124673
2019-05-06,190.6600222976704
2019-05-07,190.70589379756078
2019-05-08,188.97380172229268
2019-05-09,183.99174089336296
2019-05-10,185.46375086465684
2019-05-11,182.7279491761812
2019-05-12,187.82459096756716
2019-05-13,191.41098961934614
2019-05-14,187.0638248157438
2019-05-15,185.67207959202858
2019-05-16,188.82523626044235
2019-05-17,180.76573111635727
2019-05-18,182.21238912626782
2019-05-19,180.53047997957785
2019-05-20,179.34055743571037
2019-05-21,181.25446430844232
2019-05-22,185.95868363757378
2019-05-23,188.2454061512526
2019-05-24,190.13106168085142
2019-05-25,190.77746172700745
2019-05-26,189.66108514815392
2019-05-27,193.2327710309186
2019-05-28,193.33555384769707
2019-05-29,191.91142874229712
2019-05-30,199.24381444461477
2019-05-31,196.6655027676678
2019-06-01,192.27604860324757
2019-06-02,195.04703998607596
2019-06-03,189.83506531811318
2019-06-04,192.52899659474798
2019-06-05,193.55528503470796
2019-06-06,197.76761711610123
2019-06-07,203.66583445106093
2019-06-08,196.5438658210609
2019-06-09,191.70723818229396
2019-06-10,188.63985844644813
2019-06-11,186.69697708086917
2019-06-12,198.28408945150568
2019-06-13,196.48238266349748
2019-06-14,196.3974659428568
2019-06-15,197.00234570137616
2019-06-16,199.90474864344156
2019-06-17,198.75407986064215
2019-06-18,190.2190264402659
2019-06-19,193.09946932563477
2019-06-20,193.5034004853294
2019-06-21,195.72940586326433
2019-06-22,192.95855198887924
2019-06-23,198.62819138167364
2019-06-24,196.34135872248808
2019-06-25,194.2972558453979
2019-06-26,198.84562436148673
2019-06-27,203.01108752176341
2019-06-28,205.8697969925355
2019-06-29,203.3330291528915
2019-06-30,198.6352947102359
2019-07-01,193.70936686376365
2019-07-02,188.74474901801187
2019-07-03,190.96650640526175
2019-07-04,197.44249140584262
2019-07-05,203.1234272664612
2019-07-06,202.7848668322234
2019-07-07,198.02332253460185
2019-07-08,202.18212659428315
2019-07-09,195.08495182979485
2019-07-10,194.15456152018038
2019-07-11,199.7182715263522
2019-07-12,205.30393008573355
2019-07-13,204.65042663219916
2019-07-14,198.704295994458
2019-07-15,199.92865861943073
2019-07-16,194.96073999717177
2019-07-17,198.33807745609334
2019-07-18,203.05128730206553
2019-07-19,205.51588484359223
2019-07-20,202.40650219058304
2019-07-21,201.8141978978012
2019-07-22,200.73646037888471
2019-07-23,196.92297235485273
2019-07-24,199.6169299165001
2019-07-25,202.28935805515127
2019-07-26,205.0716648228825
2019-07-27,204.13586810144307
2019-07-28,203.11197393327203
2019-07-29,204.64641091100847
2019-07-30,203.78410132667165
2019-07-31,202.55364874122196
2019-08-01,204.87069128233392
2019-08-02,199.73277068492195
2019-08-03,203.3818277431239
2019-08-04,201.7184897684598
2019-08-05,196.7272924579132
2019-08-06,200.4789784415832
2019-08-07,200.52432673635968
2019-08-08,202.74435715980403
2019-08-09,202.83699537735893
2019-08-10,202.85775907630168
2019-08-11,204.2222189165974
2019-08-12,199.02044157187785
2019-08-13,198.1706860467895
2019-08-14,197.4380625769405
2019-08-15,199.094936850291
2019-08-16,197.2107622311896
2019-08-17,199.9415650079531
2019-08-18,202.5878396847998
2019-08-19,204.66078064636193
2019-08-20,207.74838580889724
2019-08-21,211.56380703590696
2019-08-22,204.52382136354265
2019-08-23,196.1289601299243
2019-08-24,196.78966469049533
2019-08-25,201.27058681117595
2019-08-26,204.43283146463395
2019-08-27,205.20498318300886
2019-08-28,198.57885073180967
2019-08-29,200.36204589551298
2019-08-30,198.38324606884467
2019-08-31,198.55114603478845
2019-09-01,199.89384121185202
2019-09-02,202.70843418708864
2019-09-03,203.1050825198185
